title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence
home,phillip phillips,2012,49,1,60.09265988372093,0.6817203521728515,-16.139787673950195,0.1882206201553344,0.0,0.1212746426463127,0.8180880360305309,0.6365426273282581
ass back home,gym class heroes featuring neon hitch,2012,51,1,129.19921875,0.675468499319894,-16.35860252380371,0.2519431412220001,0.0,0.7181805372238159,0.0,0.7833777400425502
wanted,hunter hayes,2012,52,1,86.1328125,0.4041048322405134,-25.85633087158203,0.2057102769613266,0.0,0.1512736827135086,0.7730894759297371,0.6368198503766741
drunk on you,luke bryan,2012,53,1,143.5546875,0.5394683292933873,-21.118608474731445,0.2067035436630249,0.0,0.4921549260616302,0.2617676109075546,0.7869394247872489
no lie,2 chainz featuring drake,2012,54,1,66.25600961538461,0.531897463117327,-21.383588790893555,0.2360858172178268,0.0,0.2981773018836975,0.5527340471744537,0.1197852275135753
want u back,cher lloyd,2012,55,1,99.38401442307692,0.6325760432652064,-17.859838485717773,0.3039325773715973,0.0,0.8401123881340027,0.0,0.7109095252739205
dont wake me up,chris brown,2012,56,1,129.19921875,0.3070272718157087,-29.254045486450195,0.1587277799844741,0.0,0.4832989275455475,0.2750516086816787,0.7096894945417132
dance,big sean featuring nicki minaj,2012,57,1,161.4990234375,0.6234130314418248,-18.180543899536133,0.3142821788787842,0.0,0.6967648267745972,0.0,0.3421805136544363
springsteen,eric church,2012,58,1,103.359375,0.6494357517787388,-17.26974868774414,0.2802163660526275,0.0,0.4240953624248504,0.3638569563627243,0.7228000967843191
brokenhearted,karmin,2012,59,1,117.45383522727272,0.6653955732073102,-16.71115493774414,0.3492269217967987,0.0,0.6156471967697144,0.0765292048454284,0.7561944758427608
not over you,gavin degraw,2012,60,1,143.5546875,0.3024209158761161,-29.415267944335938,0.1967866420745849,0.0,0.6438214778900146,0.034267783164978,0.2395299421037946
back in time,pitbull,2012,62,1,129.19921875,0.6803312574114119,-16.188405990600586,0.2412230372428894,0.0,1.0,0.0,0.7843502916608538
work out,j. cole,2012,63,1,95.703125,0.7369641712733678,-14.206254005432127,0.2965467274188995,0.0,0.4681672155857086,0.2977491766214371,0.2238995306832449
rumour has it,adele,2012,64,1,117.45383522727272,0.7711589813232422,-13.009435653686523,0.2268860936164856,0.0,0.2618489265441894,0.6072266101837158,0.7773471574659472
lets go,calvin harris featuring ne-yo,2012,65,1,129.19921875,0.7177291325160435,-14.879480361938477,0.3054433763027191,0.0,1.0,0.0,0.2918298666817801
good girl,carrie underwood,2012,66,1,129.19921875,0.6872355324881417,-15.94675636291504,0.2748513221740722,0.0,0.7902759313583374,0.0,0.7857311466761998
pontoon,little big town,2012,67,1,95.703125,0.3334192548479353,-28.330326080322266,0.2749599814414978,0.0,0.96881902217865,0.0,0.6431905473981585
ho hey,the lumineers,2012,68,1,78.30255681818181,0.3311197553362165,-28.410808563232425,0.193072959780693,0.0,0.6253567934036255,0.0619648098945617,0.6054437156776329
paradise,coldplay,2012,69,1,135.99917763157896,0.5062466757638114,-22.2813663482666,0.1659459769725799,0.0794439128064854,0.0198687650263309,0.9701968524605036,0.7641047157918601
blown away,carrie underwood,2012,70,1,135.99917763157896,0.4831741877964565,-23.088903427124023,0.2101005166769027,0.0,0.2233641445636749,0.6649537831544876,0.259490218198389
climax,usher,2012,72,1,135.99917763157896,0.4812092917306083,-23.15767478942871,0.2541773617267608,0.0,0.5307323932647705,0.2039014101028442,0.2590972389852194
work hard play hard,wiz khalifa,2012,73,1,135.99917763157896,0.716005516052246,-14.939806938171388,0.3387899100780487,0.0,0.6683563590049744,0.0,0.306056483849547
let me love you,ne-yo,2012,74,1,123.046875,0.5268184116908482,-21.561355590820312,0.2288376539945602,0.0,0.4067976474761963,0.3898035287857055,0.7404641287667411
pound the alarm,nicki minaj,2012,75,1,123.046875,0.6657219478062221,-16.699731826782227,0.2599256336688995,0.0,0.6408646702766418,0.0387029945850372,0.2682448359898158
come over,kenny chesney,2012,76,1,117.45383522727272,0.3534329550606864,-27.629846572875977,0.2081068009138107,0.0,0.535850465297699,0.1962243020534515,0.693801952213436
heart attack,trey songz,2012,77,1,151.99908088235293,0.6074781145368303,-18.738265991210938,0.2098993211984634,0.0,0.5285192131996155,0.2072211802005767,0.318636510512408
drank in my cup,kirko bangz,2012,78,1,89.10290948275862,0.7306140354701451,-14.428508758544922,0.2136473059654235,0.0,0.4134404361248016,0.3798393458127975,0.2084861845570832
birthday cake,rihanna featuring chris brown,2012,79,1,161.4990234375,0.5959058489118304,-19.143295288085938,0.2227658480405807,0.0,1.0,0.0,0.3366790771484375
so good,b.o.b,2012,80,1,86.1328125,0.6733410971505301,-16.433061599731445,0.2547567784786224,0.0,0.6863118410110474,0.0,0.1906671033586774
50 ways to say goodbye,train,2012,81,1,143.5546875,0.6972055435180664,-15.597805976867676,0.244724616408348,0.0,0.669151782989502,0.0,0.3184868676321847
red solo cup,toby keith,2012,82,1,161.4990234375,0.624503653390067,-18.142372131347656,0.2923669517040252,0.0,0.2661928832530975,0.6007106751203537,0.8423986380440849
love you like a love song,selena gomez & the scene,2012,83,1,117.45383522727272,0.5655708312988281,-20.205020904541016,0.377941220998764,0.0,0.4825087189674377,0.2762369215488434,0.7362295274610644
turn up the music,chris brown,2012,84,1,129.19921875,0.6817404610770089,-16.139083862304688,0.2904467284679413,0.0,0.6920073628425598,0.0,0.2846321323939732
die young,ke$ha,2012,85,1,129.19921875,0.6442303793770926,-17.451936721801758,0.2428874224424362,0.0,0.7013408541679382,0.0,0.77713011605399
5 oclock,t-pain featuring wiz khalifa & lily allen,2012,86,1,83.35433467741936,0.7973575864519392,-12.092484474182127,0.2499709129333496,0.0,0.4746080935001373,0.288087859749794,0.7095165201705722
a thousand years,christina perri,2012,87,1,92.28515625,0.3323387690952846,-28.36814308166504,0.164634570479393,0.0551617350627026,0.0950704589486122,0.8573943115770817,0.6356502314976283
take a little ride,jason aldean,2012,88,1,161.4990234375,0.7459397724696568,-13.892107963562012,0.2123522311449051,0.0,0.4852049648761749,0.2721925526857376,0.8666858618600028
you da one,rihanna,2012,89,1,129.19921875,0.5875001089913504,-19.437496185302734,0.2380181103944778,0.0,0.5757516026496887,0.1363725960254669,0.7657840619768416
we run the night,havana brown featuring pitbull,2012,90,1,129.19921875,0.5669868469238282,-20.155460357666016,0.2318019270896911,0.0,1.0,0.0,0.2616814095633371
its time,imagine dragons,2012,91,1,103.359375,0.6034656524658203,-18.87870216369629,0.2666065990924835,0.0,0.8783895373344421,0.0,0.2136060769217355
cashin out,ca$h out,2012,92,1,129.19921875,0.8083674022129603,-11.707140922546388,0.2772322595119476,0.0,0.5948616862297058,0.1077074706554412,0.8099575206211636
i dont want this night to end,luke bryan,2012,93,1,112.34714673913044,0.7374179295131138,-14.190372467041016,0.211624726653099,0.0,0.3527348935604095,0.4708976596593857,0.7596560432007594
diamonds,rihanna,2012,94,1,92.28515625,0.466470718383789,-23.673524856567383,0.233401358127594,0.0,0.2349691987037658,0.6475462019443512,0.6624766213553293
hard to love,lee brice,2012,95,1,103.359375,0.3228826795305524,-28.699106216430664,0.1898108273744583,0.180229949962141,0.758727490901947,0.0,0.6574894823346819
somethin bout a truck,kip moore,2012,96,1,172.265625,0.4474555969238281,-24.339054107666016,0.2444840222597122,0.0,0.3796764314174652,0.4304853528738022,0.8300603158133371
adorn,miguel,2012,97,1,89.10290948275862,0.784824698311942,-12.531135559082031,0.3247243165969848,0.0,0.688772439956665,0.0,0.2193283171254426
fly over states,jason aldean,2012,98,1,80.74951171875,0.6683063507080078,-16.609277725219727,0.1803890317678451,0.0,0.2694183588027954,0.5958724617958069,0.678124509538923
even if it breaks your heart,eli young band,2012,99,1,103.359375,0.3679697854178292,-27.121057510375977,0.3506472408771515,0.0,0.1931836307048797,0.7102245539426804,0.6665069035121373
burn it down,linkin park,2012,100,1,112.34714673913044,0.3760140555245536,-26.839508056640625,0.1648346930742263,0.0,0.2613056302070617,0.6080415546894073,0.1873752684030473
thrift shop,macklemore & ryan lewis featuring wanz,2013,1,1,95.703125,0.440095955984933,-24.596641540527344,0.395197719335556,0.0,0.8317738175392151,0.0,0.6645258876255581
blurred lines,robin thicke featuring t.i. + pharrell,2013,2,1,117.45383522727272,0.7248314993722098,-14.630897521972656,0.4432548582553863,0.0,0.7527047395706177,0.0,0.2680816610757406
radioactive,imagine dragons,2013,3,1,135.99917763157896,0.5414561135428292,-21.049036026000977,0.1699222177267074,0.0,0.2146369814872741,0.6780445277690887,0.7711466033476636
harlem shake,baauer,2013,4,1,143.5546875,0.737051146371024,-14.20320987701416,0.2594861388206482,0.0,1.0,0.0,0.8264559882027762
cant hold us,macklemore & ryan lewis featuring ray dalton,2013,5,1,143.5546875,0.7063793999808176,-15.276721000671388,0.2839364111423492,0.0,0.751163899898529,0.0,0.3203216389247349
mirrors,justin timberlake,2013,6,1,151.99908088235293,0.5290469033377511,-21.48335838317871,0.1673742085695266,0.0,0.2483440190553665,0.6274839714169502,0.8029502682725922
just give me a reason,p!nk featuring nate ruess,2013,7,1,198.76802884615384,0.21376953125,-32.51806640625,0.1862439513206482,0.0,0.6211873292922974,0.0682190060615539,0.8401139680631868
when i was your man,bruno mars,2013,8,1,73.828125,0.528695787702288,-21.49564743041992,0.1688157767057418,0.0,0.1210537701845169,0.8184193447232246,0.635370853969029
cruise,florida georgia line featuring nelly,2013,9,1,99.38401442307692,0.7566943577357701,-13.515697479248049,0.2071660310029983,0.0,0.6099459528923035,0.0850810706615448,0.7357331881680331
roar,katy perry,2013,10,1,89.10290948275862,0.6636286054338728,-16.772998809814453,0.2859396338462829,0.0,0.2867743372917175,0.5698384940624237,0.1950890985498287
locked out of heaven,bruno mars,2013,11,1,143.5546875,0.5943154471261161,-19.198959350585938,0.3176701962947845,0.0,0.5765348076820374,0.1351977884769439,0.7979088483537946
stay,rihanna featuring mikky ekko,2013,13,1,112.34714673913044,0.5689243861607143,-20.087646484375,0.1526514142751693,0.3152180284520985,0.0935126543045044,0.8597310185432434,0.2259573345302795
get lucky,daft punk featuring pharrell williams,2013,14,1,117.45383522727272,0.729132570539202,-14.48036003112793,0.324257880449295,0.0,0.1854442209005355,0.7218336686491966,0.2689418753091391
royals,lorde,2013,15,1,86.1328125,0.4897313254220145,-22.859403610229492,0.2870731353759765,0.0,0.3803064525127411,0.4295403212308883,0.6539451490129744
i knew you were trouble,taylor swift,2013,16,1,151.99908088235293,0.5231043134416853,-21.691349029541016,0.3893603980541229,0.0,0.3311110734939575,0.5033333897590637,0.801761750293379
we cant stop,miley cyrus,2013,17,1,80.74951171875,0.5827943529401507,-19.602197647094727,0.2286488562822342,0.0,0.6864822506904602,0.0,0.1610221099853515
wrecking ball,miley cyrus,2013,18,1,117.45383522727272,0.4875142778669085,-22.937000274658203,0.2755338549613952,0.0,0.3971735835075378,0.4042396247386932,0.2206182167746804
wake me up,avicii,2013,19,1,123.046875,0.5791584014892578,-19.729455947875977,0.2181583493947982,0.0,1.0,0.0,0.7509321267264231
suit  tie,justin timberlake featuring jay z,2013,20,1,103.359375,0.5259790693010603,-21.59073257446289,0.2373823970556259,0.0,0.3325849771499634,0.5011225342750549,0.6981087602887834
cups,anna kendrick,2013,21,1,129.19921875,0.3041103907993862,-29.356136322021484,0.3095643520355224,0.0,0.5992389917373657,0.1011415123939514,0.2091061183384486
holy grail,jay z featuring justin timberlake,2013,22,1,135.99917763157896,0.4668843950544085,-23.659046173095703,0.2325873970985412,0.0,0.4187930226325989,0.3718104660511017,0.2562322596499794
scream  shout,will.i.am & britney spears,2013,23,1,129.19921875,0.5109614236014229,-22.116350173950195,0.3095262944698334,0.0,0.3400470316410064,0.4899294525384903,0.250476324898856
clarity,zedd featuring foxes,2013,24,1,129.19921875,0.562326649257115,-20.318567276000977,0.1924125403165817,0.0,0.284246951341629,0.5736295729875565,0.7607493700299944
sail,awolnation,2013,25,1,117.45383522727272,0.2011365618024553,-32.96022033691406,0.1826270222663879,0.4606252178128492,0.0161583572626113,0.9757624641060828,0.1633426735617897
dont you worry child,swedish house mafia featuring john martin,2013,26,1,172.265625,0.6890752792358399,-15.882365226745604,0.2253790944814682,0.0,0.2356607019901275,0.6465089470148087,0.3783842522757394
i love it,icona pop featuring charli xcx,2013,28,1,123.046875,0.7934557778494699,-12.229047775268556,0.2304690033197403,0.0,0.701410174369812,0.0,0.2937916019984654
safe and sound,capital cities,2013,29,1,117.45383522727272,0.7710033961704799,-13.014881134033203,0.2403832226991653,0.0,0.8943670988082886,0.0,0.7773160404353947
treasure,bruno mars,2013,30,1,117.45383522727272,0.7606362479073661,-13.377731323242188,0.3165426850318908,0.0,0.3162214159965515,0.5256678760051727,0.2752426107827719
the way,ariana grande featuring mac miller,2013,31,1,83.35433467741936,0.6426643371582031,-17.50674819946289,0.2678569257259369,0.0,0.985228955745697,0.0,0.1785778703118249
started from the bottom,drake,2013,32,1,86.1328125,0.6066771915980748,-18.766298294067383,0.2501459419727325,0.0,0.4464239180088043,0.3303641229867935,0.6773343222481865
come  get it,selena gomez,2013,33,1,80.74951171875,0.5743756975446429,-19.8968505859375,0.2683694958686828,0.0,0.6405367851257324,0.0391948223114013,0.15933837890625
hold on were going home,drake featuring majid jordan,2013,34,1,99.38401442307692,0.4670016697474888,-23.65494155883789,0.4011439383029938,0.0,1.0,0.0,0.1777946505703768
daylight,maroon 5,2013,35,1,117.45383522727272,0.588841302054269,-19.390554428100582,0.2515237331390381,0.0,0.4328576028347015,0.3507135957479477,0.7408836216121526
feel this moment,pitbull featuring christina aguilera,2013,36,1,135.99917763157896,0.6308973584856306,-17.91859245300293,0.2306167483329773,0.0,0.9593265652656556,0.0,0.7890348523362238
applause,lady gaga,2013,37,1,143.5546875,0.4764620099748884,-23.323829650878903,0.3282260000705719,0.0,1.0,0.0,0.2743381609235491
love me,lil wayne featuring drake & future,2013,39,1,123.046875,0.7500526973179409,-13.74815559387207,0.2351942658424377,0.0,0.2975864708423614,0.5536202937364578,0.2851109858921596
my songs know what you did in the dark,fall out boy,2013,40,1,151.99908088235293,0.6084969111851284,-18.702608108520508,0.2609037458896637,0.0,0.9912813305854796,0.0,0.8188402698420677
fkin problems,"a$ap rocky featuring drake, 2 chainz & kendrick lamar",2013,41,1,95.703125,0.499177987234933,-22.528770446777344,0.2952401340007782,0.0,0.378070592880249,0.4328941106796264,0.176342293875558
beauty and a beat,justin bieber featuring nicki minaj,2013,42,1,129.19921875,0.5733689989362444,-19.932085037231445,0.2330647855997085,0.0,0.8296329975128174,0.0,0.7629578399658203
same love,macklemore & ryan lewis featuring mary lambert,2013,43,1,123.046875,0.3769990648542132,-26.80503273010254,0.1481965631246566,0.6216116611061355,0.2774594724178314,0.5838107913732529,0.7105002593994141
sweet nothing,calvin harris featuring florence welch,2013,44,1,129.19921875,0.6101590837751116,-18.644432067871097,0.241210326552391,0.0,0.1826289892196655,0.7260565161705017,0.7703158569335937
summertime sadness,lana del rey vs. cedric gervais,2013,45,1,129.19921875,0.5120978219168527,-22.076576232910156,0.2168249636888504,0.0,0.3292894959449768,0.5060657560825348,0.2507036045619419
power trip,j. cole featuring miguel,2013,48,1,99.38401442307692,0.1526167733328683,-34.65841293334961,0.2077553868293762,0.0,1.0,0.0,0.1149176712874527
girl on fire,alicia keys featuring nicki minaj,2013,49,1,92.28515625,0.554941667829241,-20.57704162597656,0.2426024824380874,0.0,0.2775655090808868,0.5836517363786697,0.6801708112444197
heart attack,demi lovato,2013,50,1,172.265625,0.4854994092668805,-23.00752067565918,0.2830415070056915,0.0,1.0,0.0,0.3376690782819475
love somebody,maroon 5,2013,51,1,117.45383522727272,0.5354503631591797,-21.25923728942871,0.3044922947883606,0.0,0.2959732711315155,0.5560400933027267,0.7302054338331347
i will wait,mumford & sons,2013,52,1,66.25600961538461,0.7463724953787667,-13.876962661743164,0.2130651324987411,0.0,0.2376011908054351,0.6435982137918472,0.6626802339658633
try,p!nk,2013,53,1,103.359375,0.4197165352957589,-25.30992126464844,0.22977314889431,0.0,0.5707018375396729,0.1439472436904907,0.1768562534877232
wagon wheel,darius rucker,2013,54,1,73.828125,0.6557568141392299,-17.048511505126953,0.2120713144540786,0.0,0.3741755783557892,0.4387366324663162,0.6607830592564174
i need your love,calvin harris featuring ellie goulding,2013,56,1,83.35433467741936,0.3627463749476841,-27.303876876831055,0.2342743724584579,0.0,0.5601946711540222,0.1597079932689666,0.6225942778697211
